School Name,School Code,K,1,2,3,4,5,6,7,8,9,10,11,ALL
Lawrence - Lawrence High School,01490515,,,,,,,,,,   8.2,   7.1,   8.6,   8.0
Lawrence - Oliver Partnership School,01490048,,  21.6,  22.5,  20.2,  27.3,,,,,,,,  22.9
Lawrence - Parthum Middle School,01490027,,,,,,  13.0,  12.0,   7.4,,,,,  10.9
Lawrence - Robert Frost,01490018,  22.2,   8.5,  12.7,   8.5,,,,,,,,,  12.9
Lawrence - Rollins Early Childhood Center,01490001,,,,,,,,,,,,,
Lawrence - School for Exceptional Studies,01490537,,   0.0,  20.0,  12.5,  15.4,   0.0,   0.0,   7.1,   0.0,   0.0,  12.5,  14.3,   8.5
Lawrence - South Lawrence East Elementary School,01490004,,  15.1,   9.8,  10.1,  18.2,,,,,,,,  13.2
Lawrence - Spark Academy,01490085,,,,,,,   7.2,   7.3,,,,,   7.3
Lawrence - UP Academy Leonard Middle School,01490090,,,,,,,  11.9,  10.3,,,,,  11.0
Lawrence - UP Academy Oliver Middle School,01490049,,,,,,,  13.5,  10.3,,,,,  11.8
Lawrence Family Development Charter (District) - Lawrence Family Development Charter School,04540205,   1.2,   2.4,   1.2,   1.2,   3.7,   1.3,   1.2,   0.0,,,,,   1.6
Lee - Lee Elementary,01500025,   9.8,   8.8,   6.5,   6.3,   6.0,   2.7,,,,,,,   6.9
Lee - Lee Middle/High School,01500505,,,,,,,,   5.4,   8.6,   4.7,   4.5,   5.9,   5.8
Leicester - Leicester Elementary,01510005,,,,   3.3,,,,,,,,,   3.3
Leicester - Leicester High,01510505,,,,,,,,,,   2.9,   2.9,   1.6,   2.4
Leicester - Leicester Integrated Preschool,01510001,,,,,,,,,,,,,
Leicester - Leicester Middle,01510015,,,,,,,   2.7,   2.9,,,,,   2.8
Lenox - Lenox Memorial High,01520505,,,,,,,   1.8,   3.0,  12.9,   0.0,   6.3,   1.6,   4.5
Lenox - Morris,01520015,   8.7,  11.1,   7.5,   9.4,  13.0,,,,,,,,   9.9
Leominster - Bennett,01530003,,,,,,,,,,,,,
Leominster - Center For Technical Education Innovation,01530605,,,,,,,,,,  35.4,   7.0,   2.3,  19.2
Leominster - Fall Brook,01530007,   5.7,   6.1,  14.2,   6.5,   5.4,,,,,,,,   7.7
Leominster - Frances Drake School,01530010,  34.4,  18.1,  11.1,   7.7,   8.1,,,,,,,,  15.7
Leominster - Johnny Appleseed,01530025,   6.7,   5.8,  11.0,  11.0,   6.5,,,,,,,,   8.2
Leominster - Leominster Center for Excellence,01530515,,,,,,,,,,  37.5,   7.7,  10.0,  20.5
Leominster - Leominster High School,01530505,,,,,,,,,,   6.5,   4.8,   2.6,   4.5
Leominster - Lincoln School,01530005,,,,,,,,,,,,,
Leominster - Northwest,01530030,  14.6,   9.0,  10.4,  13.6,   8.9,,,,,,,,  11.0
Leominster - Priest Street,01530040,,,,,,,,,,,,,
Leominster - Samoset School,01530045,,,,,,,   7.0,   8.1,,,,,   7.6
Leominster - Sky View Middle School,01530320,,,,,,,  13.4,   7.9,,,,,  10.6
Leverett - Leverett Elementary,01540005,   0.0,   5.9,   0.0,   7.1,   0.0,  13.3,,,,,,,   4.0
Lexington - Bowman,01550008,   7.0,   1.2,   5.6,   6.7,   4.0,,,,,,,,   4.9
Lexington - Bridge,01550006,   0.0,   5.6,   6.8,   2.0,   1.9,,,,,,,,   3.3
Lexington - Fiske,01550015,   0.0,   4.2,   0.0,   3.4,   1.9,,,,,,,,   2.0
Lexington - Harrington,01550030,   2.9,   6.4,   1.1,   1.3,   0.0,,,,,,,,   2.3
Lexington - Jonas Clarke Middle,01550305,,,,,,,   3.6,   1.4,,,,,   2.5
Lexington - Joseph Estabrook,01550010,   1.4,   6.9,   4.5,   0.0,   4.0,,,,,,,,   3.4
Lexington - Lexington Children's Place,01550001,,,,,,,,,,,,,
Lexington - Lexington High,01550505,,,,,,,,,,   4.0,   3.5,   3.7,   3.8
Lexington - Maria Hastings,01550035,  10.8,  10.6,   2.2,   7.9,   7.7,,,,,,,,   7.5
Lexington - Wm Diamond Middle,01550310,,,,,,,   2.0,   2.5,,,,,   2.2
Libertas Academy Charter School (District) - Libertas Academy Charter School,35140305,,,,,,,  15.4,  14.1,,,,,  14.7
Lincoln - Hanscom Middle,01570305,,,,,  24.6,  25.8,  20.8,  22.0,,,,,  23.6
Lincoln - Hanscom Primary,01570006,  21.2,  32.8,  23.8,,,,,,,,,,  26.0
Lincoln - Lincoln School,01570025,   8.3,   7.5,   1.4,  10.0,   6.6,   5.1,   9.6,   7.9,,,,,   6.9
Lincoln-Sudbury - Lincoln-Sudbury Regional High,06950505,,,,,,,,,,   1.5,   2.3,   1.4,   1.8
Littleton - Littleton High School,01580505,,,,,,,,,,   4.9,   4.5,   0.0,   3.0
Littleton - Littleton Middle School,01580305,,,,,,,   7.1,   1.6,,,,,   4.4
Littleton - Russell St Elementary,01580015,,,,   1.6,   1.5,,,,,,,,   1.5
Littleton - Shaker Lane Elementary,01580005,   5.8,   3.6,,,,,,,,,,,   4.6
Longmeadow - Blueberry Hill,01590005,   1.4,   4.7,   6.8,   5.3,   6.2,,,,,,,,   4.9
Longmeadow - Center,01590010,   2.9,   6.3,   4.4,   3.2,   3.1,,,,,,,,   4.0
Longmeadow - Glenbrook Middle,01590017,,,,,,,   6.4,   2.6,,,,,   4.4
Longmeadow - Longmeadow High,01590505,,,,,,,,,,   3.6,   2.3,   1.6,   2.5
Longmeadow - Williams Middle,01590305,,,,,,,   1.9,   0.9,,,,,   1.4
Longmeadow - Wolf Swamp Road,01590025,   9.8,   8.5,   3.9,   3.8,   3.2,,,,,,,,   5.9
Lowell - Abraham Lincoln,01600020,  17.2,  17.2,   9.1,  16.5,,,,,,,,,  15.1
Lowell - B.F. Butler Middle School,01600310,,,,,,   4.1,   3.6,   9.0,,,,,   5.6
Lowell - Bartlett Community Partnership,01600090,   8.7,  16.7,   8.7,   9.3,   6.0,  13.0,   7.4,   5.5,,,,,   9.3
Lowell - Cardinal O'Connell Early Learning Center,01600001,,,,,,,,,,,,,
Lowell - Charles W Morey,01600030,   9.5,   8.1,   6.8,   4.5,,,,,,,,,   7.3
Lowell - Charlotte M Murkland Elementary,01600080,  10.6,  11.1,   6.6,  15.1,,,,,,,,,  10.8
Lowell - Dr An Wang School,01600345,,,,,,   3.5,   5.8,   6.3,,,,,   5.3
Lowell - Dr Gertrude Bailey,01600002,   4.3,   5.3,   4.2,   6.5,,,,,,,,,   5.1
Lowell - Dr. Janice Adie Day School,01600605,   0.0,  12.5,   0.0,   0.0,,,  16.7,,,,,,  10.4
Lowell - Greenhalge,01600015,  12.4,  25.9,  12.9,  17.4,,,,,,,,,  17.0
Lowell - Henry J Robinson Middle,01600330,,,,,,  23.7,  12.3,  11.7,,,,,  15.8
Lowell - James S Daley Middle School,01600315,,,,,,   6.1,   6.4,   1.2,,,,,   4.6
Lowell - James Sullivan Middle School,01600340,,,,,,,   6.4,   7.4,,,,,   6.9
Lowell - John J Shaughnessy,01600050,  15.5,   9.1,   7.9,   9.9,,,,,,,,,  10.7
Lowell - Joseph McAvinnue,01600010,  11.5,  17.6,   9.9,  14.4,,,,,,,,,  13.3
Lowell - Kathryn P. Stoklosa Middle School,01600360,,,,,,  11.4,   7.8,   7.9,,,,,   9.0
Lowell - Laura Lee Therapeutic Day School,01600085,,,,,,,   0.0,,,,,,   4.8
Lowell - Leblanc Therapeutic Day School,01600320,,,,,,,,,,  14.3,  16.7,  14.3,  15.4
Lowell - Lowell High,01600505,,,,,,,,,,   7.4,   5.4,   4.3,   5.8
Lowell - Moody Elementary,01600027,  16.7,  19.6,  19.6,  11.1,,,,,,,,,  16.8
Lowell - Pawtucketville Memorial,01600036,   9.6,   9.9,   6.8,   7.7,,,,,,,,,   8.5
Lowell - Peter W Reilly,01600040,   8.3,   7.1,   8.9,   8.3,,,,,,,,,   8.2
Lowell - Pyne Arts,01600018,   6.0,   6.3,   8.3,   4.4,  10.2,   8.5,  14.5,   5.1,,,,,   8.0
Lowell - Rogers STEM Academy,01600005,  15.6,  10.5,  14.1,   6.9,   7.9,  10.4,   8.2,   9.3,,,,,  10.3
Lowell - S Christa McAuliffe Elementary,01600075,   9.4,  18.3,   6.7,   6.8,,,,,,,,,  10.1
Lowell - The Career Academy,01600515,,,,,,,,,,  37.5,  16.0,  33.3,  28.6
Lowell - Washington,01600055,  13.7,  17.1,  10.4,  17.8,,,,,,,,,  14.6
Lowell Community Charter Public (District) - Lowell Community Charter Public School,04560050,   1.1,   4.4,   4.3,   4.4,   3.2,   3.8,   2.7,   4.1,,,,,   3.5
Lowell Middlesex Academy Charter (District) - Lowell Middlesex Academy Charter School,04580505,,,,,,,,,,  46.7,  16.7,  19.2,  24.6
Ludlow - Chapin Street Elementary School,01610020,,,   3.7,,,,,,,,,,   3.7
Ludlow - East Street Elementary School,01610010,   4.2,,,,,,,,,,,,   4.2
Ludlow - Ludlow Senior High,01610505,,,,,,,,,,   4.9,   1.8,   2.1,   3.0
Ludlow - Paul R Baird Middle,01610305,,,,,,,   3.3,   1.6,,,,,   2.5
Ludlow - Veterans Park Elementary,01610023,,,,,   3.6,,,,,,,,   3.6
Lunenburg - Advanced Community Experience Program,01620605,,,,,,,,,,,,,
Lunenburg - Lunenburg High,01620505,,,,,,,,,,   4.9,   7.4,   4.0,   5.5
Lunenburg - Lunenburg Middle School,01620305,,,,,,,  11.5,   4.2,,,,,   7.7
Lunenburg - Lunenburg Primary School,01620010,   5.6,   7.0,,,,,,,,,,,   6.2
Lunenburg - Turkey Hill Elementary School,01620025,,,,   5.8,   5.2,,,,,,,,   5.5
Lynn - A Drewicz Elementary,01630016,  13.0,  15.6,  11.1,   8.6,  17.4,,,,,,,,  13.3
Lynn - Aborn,01630011,   4.4,   4.9,   5.7,  12.5,  10.0,,,,,,,,   7.5
Lynn - Breed Middle School,01630405,,,,,,,   9.8,  34.1,,,,,  21.1
Lynn - Brickett Elementary,01630020,  14.5,  23.4,  19.0,  17.5,  25.4,,,,,,,,  20.1
Lynn - Capt William G Shoemaker,01630090,  12.5,   4.5,   5.2,   9.8,  15.1,,,,,,,,   9.1
Lynn - Classical High,01630505,,,,,,,,,,   7.8,   6.0,   5.4,   6.5
Lynn - Cobbet Elementary,01630035,  19.6,   9.9,  12.1,  16.0,  16.7,,,,,,,,  15.0
Lynn - E J Harrington,01630045,  12.5,   8.3,  15.2,  12.0,  17.2,,,,,,,,  13.1
Lynn - Edward A Sisson,01630095,   9.2,   7.8,  11.0,  12.7,  16.2,,,,,,,,  11.3
Lynn - Fecteau-Leary Junior/Senior High School,01630525,,,,,,,  28.6,  12.5,  36.4,  16.0,  19.0,   8.3,  18.5
Lynn - Hood,01630055,   7.1,   6.9,  10.3,  13.4,  19.4,,,,,,,,  12.0
Lynn - Ingalls,01630060,  14.9,  17.7,  16.3,  12.4,  21.0,,,,,,,,  16.7
Lynn - Julia F Callahan,01630030,   8.1,  14.3,  19.6,  19.2,  18.9,,,,,,,,  16.3
Lynn - Lincoln-Thomson,01630070,   9.4,  21.6,   6.7,   5.6,  11.1,,,,,,,,  10.8
Lynn - Lynn English High,01630510,,,,,,,,,,   8.2,   7.1,   5.1,   7.0
Lynn - Lynn Vocational Technical Institute,01630605,,,,,,,,,,   4.7,   2.4,   0.4,   2.6
Lynn - Lynn Woods,01630075,   7.1,   8.0,   3.6,   8.7,  13.5,,,,,,,,   8.5
Lynn - Pickering Middle,01630420,,,,,,,  11.0,  24.0,,,,,  17.1
Lynn - Robert L Ford,01630050,,   6.7,   8.5,   9.2,  20.2,,,,,,,,  10.9
Lynn - Sewell-Anderson,01630085,   8.0,  25.0,  32.1,  23.3,  20.3,,,,,,,,  23.3
Lynn - Thurgood Marshall Mid,01630305,,,,,,,   8.2,  28.4,,,,,  18.3
Lynn - Tracy,01630100,,  13.3,   7.4,   7.3,  19.8,,,,,,,,  11.9
Lynn - Washington Elementary School,01630005,  12.7,  12.9,  14.1,  27.0,  23.9,,,,,,,,  17.9
Lynn - William R Fallon,01630080,,  16.7,  14.3,  11.1,  20.0,,,,,,,,  15.2
Lynn - Wm P Connery,01630040,  13.6,  13.0,   7.4,   6.6,  18.6,,,,,,,,  11.7
Lynnfield - Huckleberry Hill,01640010,   2.6,   3.5,   1.2,   3.0,,,,,,,,,   2.6
Lynnfield - Lynnfield High,01640505,,,,,,,,,,   4.9,   1.8,   0.0,   2.2
Lynnfield - Lynnfield Middle School,01640405,,,,,,   4.8,   3.6,   3.4,,,,,   3.9
Lynnfield - Lynnfield Preschool,01640005,,,,,,,,,,,,,
Lynnfield - Summer Street,01640020,   2.3,   1.1,   1.5,   0.0,,,,,,,,,   1.2
MATCH Charter Public School (District) - MATCH Charter Public School,04690505,   7.5,   2.1,  10.5,   3.1,  13.1,  13.5,  14.1,   5.7,  17.2,   8.2,   4.0,   4.3,   8.8
Ma Academy for Math and Science - Ma Academy for Math and Science School,04680505,,,,,,,,,,,,   2.0,   2.0
Malden - Beebe,01650003,  11.7,  10.9,  12.2,  10.5,   7.0,  10.6,   9.9,   5.9,,,,,   9.9
Malden - Ferryway,01650013,   6.1,   6.1,  10.6,  11.7,  10.0,  11.6,   8.1,   3.2,,,,,   8.4
Malden - Forestdale,01650027,  15.0,   6.1,   6.9,   8.6,  11.5,   9.9,   4.3,   3.4,,,,,   8.4
Malden - Linden,01650047,  15.6,  13.3,   2.1,  10.0,   6.9,   4.5,   9.5,   7.2,,,,,   8.5
Malden - Malden Early Learning Center,01650049,,,,,,,,,,,,,
Malden - Malden High,01650505,,,,,,,,,,   9.6,   5.5,   6.1,   7.3
Malden - Salemwood,01650057,  21.1,  19.5,  22.9,  16.5,  10.7,  11.2,  15.3,   9.8,,,,,  15.8
Manchester Essex Regional - Essex Elementary,06980020,   6.3,   4.9,   3.3,   5.4,   0.0,,,,,,,,   3.9
Manchester Essex Regional - Manchester Essex Regional High School,06980510,,,,,,,,,,   6.3,   2.5,   2.7,   3.9
Manchester Essex Regional - Manchester Essex Regional Middle School,06980030,,,,,,,   1.6,   1.8,,,,,   1.7
Manchester Essex Regional - Manchester Memorial Elementary,06980010,   9.3,   2.3,   3.5,   4.5,   3.3,,,,,,,,   4.5
Mansfield - Everett W Robinson,01670007,   3.6,   2.6,,,,,,,,,,,   3.1
Mansfield - Harold L Qualters Middle,01670035,,,,,,,   4.5,   3.3,,,,,   3.9
Mansfield - Jordan/Jackson Elementary,01670014,,,,   1.5,   2.7,,,,,,,,   2.1
Mansfield - Mansfield High,01670505,,,,,,,,,,   3.3,   3.0,   2.3,   2.8
Mansfield - Roland Green School,01670003,,,,,,,,,,,,,
Map Academy Charter School (District) - Map Academy Charter School,35170505,,,,,,,,,,   2.4,  12.9,  13.5,   9.2
Marblehead - Dr. Samuel C. Eveleth,01680025,,,,,,,,,,,,,
Marblehead - Glover,01680020,   7.2,   2.3,   8.6,,,,,,,,,,   6.0
Marblehead - L H Coffin,01680010,,   6.6,,,,,,,,,,,   6.6
Marblehead - Marblehead High,01680505,,,,,,,,,,   4.2,   5.4,   3.5,   4.4
Marblehead - Marblehead Veterans Middle School,01680300,,,,,,,,   3.9,,,,,   3.9
Marblehead - Village School,01680016,,,,,   4.1,   5.1,,,,,,,   4.5
Marblehead Community Charter Public (District) - Marblehead Community Charter Public School,04640305,,,,,   6.5,  15.7,  80.4,  12.8,,,,,  30.5
Marion - Sippican,01690005,   1.9,   1.8,   3.4,   3.2,   1.8,   3.3,,,,,,,   2.6
Marlborough - 1 LT Charles W. Whitcomb School,01700045,,,,,,  17.3,   7.5,   8.0,,,,,  11.2
Marlborough - Charles Jaworek School,01700030,  14.2,  10.0,  14.4,   5.7,,,,,,,,,  11.1
Marlborough - Early Childhood Center,01700006,,,,,,,,,,,,,
Marlborough - Francis J Kane,01700008,  13.0,  19.8,   6.0,  11.8,,,,,,,,,  12.7
Marlborough - Marlborough High,01700505,,,,,,,,,,   9.1,   3.9,   2.9,   5.4
Marlborough - Richer,01700025,  16.4,  14.4,   8.5,  11.0,,,,,,,,,  12.7
Marshfield - Daniel Webster,01710015,   2.4,   5.7,   1.9,   5.2,   2.1,,,,,,,,   3.6
Marshfield - Eames Way School,01710005,   2.8,   9.1,   0.0,   9.8,   4.8,,,,,,,,   5.4
Marshfield - Furnace Brook Middle,01710310,,,,,,,   3.5,   2.8,,,,,   3.2
Marshfield - Gov Edward Winslow,01710020,   3.6,   6.9,   7.0,   6.7,   1.8,,,,,,,,   5.4
Marshfield - Marshfield High,01710505,,,,,,,,,,   1.8,   1.3,   3.0,   2.0
Marshfield - Martinson Elementary,01710025,   7.8,   1.6,   3.9,   6.1,   0.0,,,,,,,,   3.7
Marshfield - South River,01710010,   9.7,   2.1,   6.2,   0.0,   4.5,,,,,,,,   4.2
Martha's Vineyard - Martha's Vineyard Regional High,07000505,,,,,,,,,,   6.6,   3.1,   3.9,   4.5
Martha's Vineyard Charter (District) - Martha's Vineyard Charter School,04660550,   0.0,   0.0,   0.0,  11.1,   0.0,  25.0,  15.0,   0.0,  84.2,  15.4,  14.3,,  16.6
Martin Luther King Jr. Charter School of Excellence (District) - Martin Luther King Jr. Charter School of Excellence,04920005,  14.8,   5.1,   1.6,   6.7,  10.0,,,,,,,,   7.6
Masconomet - Masconomet Regional High School,07050505,,,,,,,,,,   5.1,   3.1,   1.1,   3.1
Masconomet - Masconomet Regional Middle School,07050405,,,,,,,,   1.0,,,,,   1.0
Mashpee - Kenneth Coombs School,01720005,  11.3,   6.4,,,,,,,,,,,   8.7
Mashpee - Mashpee High,01720505,,,,,,,,,,   3.6,   5.7,   1.9,   3.9
Mashpee - Mashpee Middle School,01720020,,,,,,,,   6.3,,,,,   6.3
Mashpee - Quashnet School,01720035,,,,   6.7,   6.1,   3.2,,,,,,,   5.3
Mattapoisett - Center,01730005,   0.0,   5.0,   0.0,,,,,,,,,,   1.8
Mattapoisett - Old Hammondtown,01730010,,,,,   3.6,   1.5,,,,,,,   2.5
Maynard - Fowler School,01740305,,,,,   6.5,  15.9,   8.1,   7.0,,,,,   9.7
Maynard - Green Meadow,01740010,  12.8,   5.3,   5.8,,,,,,,,,,   8.0
Maynard - Maynard High,01740505,,,,,,,,,,   2.2,   6.0,   3.4,   3.8
Medfield - Dale Street,01750005,,,,,   2.1,,,,,,,,   2.1
Medfield - Medfield Senior High,01750505,,,,,,,,,,   3.0,   2.0,   1.5,   2.1
Medfield - Memorial School,01750003,   2.7,,,,,,,,,,,,   2.7
Medfield - Ralph Wheelock School,01750007,,,   5.4,,,,,,,,,,   5.4
Medfield - Thomas Blake Middle,01750305,,,,,,,   2.7,   4.5,,,,,   3.6
Medford - Brooks School,01760130,  11.0,  10.8,  16.1,   9.5,   1.4,,,,,,,,  10.0
Medford - Christopher Columbus,01760140,  12.7,   8.9,  11.3,  15.4,  10.2,,,,,,,,  11.6
Medford - Curtis-Tufts,01760510,,,,,,,,,,,,,   9.1
Medford - John J McGlynn Elementary School,01760068,  14.3,   6.7,   7.8,   7.8,   5.6,,,,,,,,   8.2
Medford - John J. McGlynn Middle School,01760320,,,,,,,  11.0,   7.1,,,,,   9.2
Medford - Madeleine Dugger Andrews,01760315,,,,,,,   4.2,   2.4,,,,,   3.2
Medford - Medford High,01760505,,,,,,,,,,   4.2,   3.3,   3.6,   3.7
Medford - Milton Fuller Roberts,01760150,   1.2,   6.3,   4.0,   5.7,   5.4,,,,,,,,   4.5
Medway - Burke/Memorial Elementary School,01770015,,,   6.5,   3.0,,,,,,,,,   4.6
Medway - John D Mc Govern Elementary,01770013,   3.4,,,,,,,,,,,,   3.4
Medway - Medway High,01770505,,,,,,,,,,   2.8,   3.2,   1.6,   2.5
Medway - Medway Middle,01770305,,,,,,   1.6,   0.6,   3.0,,,,,   1.8
Melrose - Early Childhood Center,01780003,,,,,,,,,,,,,
Melrose - Herbert Clark Hoover,01780017,   8.5,   8.6,   2.2,   0.0,   2.3,,,,,,,,   4.8
Melrose - Horace Mann,01780025,   4.4,   0.0,   0.0,   2.3,   2.1,,,,,,,,   1.7
Melrose - Lincoln,01780020,   8.2,   9.0,   6.4,   9.0,   4.6,,,,,,,,   7.4
Melrose - Melrose High,01780505,,,,,,,,,,   4.1,   2.9,   1.8,   2.9
Melrose - Melrose Middle,01780305,,,,,,,   4.4,   2.7,,,,,   3.6
Melrose - Roosevelt,01780035,   4.8,   3.1,   4.5,   3.6,   6.2,,,,,,,,   4.4
Melrose - Winthrop,01780050,   4.7,   4.7,   3.0,   2.9,   0.0,,,,,,,,   3.2
Mendon-Upton - Henry P Clough,07100179,   1.8,   4.0,   1.4,   2.6,,,,,,,,,   2.5
Mendon-Upton - Memorial School,07100001,   4.2,   4.2,   6.3,   6.8,,,,,,,,,   5.3
Mendon-Upton - Miscoe Hill School,07100015,,,,,,   2.1,   2.5,   0.5,,,,,   1.7
Mendon-Upton - Nipmuc Regional High,07100510,,,,,,,,,,   1.2,   3.7,   1.9,   2.2
Methuen - Comprehensive Grammar School,01810050,   9.2,   9.9,   9.6,   8.3,  10.3,   6.6,   5.5,   5.8,,,,,   8.1
Methuen - Donald P Timony Grammar,01810060,  17.6,  11.6,   7.2,  11.1,   9.9,   7.6,  14.6,   6.4,,,,,  10.8
Methuen - Marsh Grammar School,01810030,   7.3,  12.3,   2.6,   7.4,   9.9,   6.2,   5.2,   3.5,,,,,   6.6
Methuen - Methuen High,01810505,,,,,,,,,,   5.2,   5.1,   2.8,   4.4
Methuen - Tenney Grammar School,01810055,   8.1,  11.4,   6.8,   7.4,  10.1,   5.1,  10.2,   5.0,,,,,   8.1
Middleborough - Henry B. Burkland Elementary School,01820008,,   7.6,   3.9,   5.1,   0.9,,,,,,,,   4.3
Middleborough - John T. Nichols Middle,01820305,,,,,,,   3.1,   5.0,,,,,   4.0
Middleborough - Mary K. Goode Elementary School,01820010,,   6.7,   5.1,   4.5,   0.9,,,,,,,,   4.4
Middleborough - Memorial Early Childhood Center,01820011,,,,,,,,,,,,,
Middleborough - Middleborough High,01820505,,,,,,,,,,   5.5,   2.1,   3.2,   3.7
Middleton - Fuller Meadow,01840003,   4.7,   2.5,,,,,,,,,,,   3.7
Middleton - Howe-Manning,01840005,,,,   1.3,   4.5,   3.0,,,,,,,   3.0
Milford - Brookside,01850065,  15.2,  10.3,,,,,,,,,,,  12.8
Milford - Memorial,01850010,  11.3,  10.3,,,,,,,,,,,  10.8
Milford - Milford High,01850505,,,,,,,,,,   3.9,   3.2,   4.6,   3.9
Milford - Shining Star Early Childhood Center,01850075,,,,,,,,,,,,,
Milford - Stacy Middle,01850305,,,,,,,   5.4,   5.9,,,,,   5.7
Milford - Woodland,01850090,,,,   6.5,   5.4,,,,,,,,   5.9
Millbury - Elmwood Street,01860017,   1.8,   3.8,   6.9,,,,,,,,,,   4.1
Millbury - Millbury Junior/Senior High,01860505,,,,,,,,   2.2,  16.0,   4.2,   5.0,   0.0,   6.0
Millbury - Raymond E. Shaw Elementary,01860025,,,,,   6.8,   3.6,,,,,,,   5.3
Millis - Clyde F Brown,01870005,   1.3,   5.3,   3.7,   2.4,   4.8,,,,,,,,   3.6
Millis - Millis High School,01870505,,,,,,,,,,  11.7,   1.1,   1.1,   4.2
Millis - Millis Middle,01870020,,,,,,   1.3,   6.4,   1.0,,,,,   2.9
Milton - Charles S Pierce Middle,01890410,,,,,,,   8.2,   3.6,,,,,   6.0
Milton - Collicot,01890005,   4.2,   2.7,   0.0,   2.8,   0.0,,,,,,,,   1.8
Milton - Cunningham School,01890007,  14.0,   4.6,   0.0,   2.1,   0.0,,,,,,,,   4.2
Milton - Glover,01890010,   4.7,   1.9,   4.3,   1.0,   5.7,,,,,,,,   3.5
Milton - Milton High,01890505,,,,,,,,,,   2.6,   1.8,   2.1,   2.2
Milton - Tucker,01890020,   7.8,   3.0,   1.4,   3.3,   4.5,,,,,,,,   4.0
Minuteman Regional Vocational Technical - Minuteman Regional High,08300605,,,,,,,,,,   3.4,   2.7,   0.8,   2.3
Mohawk Trail - Buckland-Shelburne Regional,07170005,   6.3,   2.4,   0.0,   5.4,   8.8,   0.0,,,,,,,   3.8
Mohawk Trail - Colrain Central,07170010,   0.0,   0.0,   0.0,   0.0,   5.3,   0.0,,,,,,,   1.3
Mohawk Trail - Mohawk Trail Regional School,07170505,,,,,,,,   1.5,  42.3,  11.7,   9.6,   0.0,  12.6
Mohawk Trail - Sanderson Academy,07170020,   4.8,  11.1,   0.0,   8.3,   5.3,   0.0,,,,,,,   5.4
Monomoy Regional School District - Chatham Elementary School,07120001,   0.0,   9.1,   6.7,   2.4,,,,,,,,,   4.6
Monomoy Regional School District - Harwich Elementary School,07120002,   3.4,   4.5,   2.2,   1.9,,,,,,,,,   3.0
Monomoy Regional School District - Monomoy Regional High School,07120515,,,,,,,,,  17.4,  10.3,   2.7,   3.2,   8.9
Monomoy Regional School District - Monomoy Regional Middle School,07120315,,,,,,  13.6,   2.8,,,,,,   7.6
Monson - Granite Valley School,01910030,,,,,,,,,,,,,
Monson - Monson High School,01910505,,,,,,,,,,   5.9,   4.7,   5.3,   5.3
Monson - Quarry Hill Community School,01910010,,,,,,,,,,,,,
Montachusett Regional Vocational Technical - Montachusett Regional Vocational Technical,08320605,,,,,,,,,,   3.5,   1.4,   2.6,   2.5
Mount Greylock - Lanesborough Elementary,07150005,   0.0,   4.3,   3.0,   0.0,   0.0,  20.7,,,,,,,   5.0
Mount Greylock - Mt Greylock Regional High,07150505,,,,,,,,   0.8,  16.7,   8.9,   2.4,   0.0,   5.6
Mount Greylock - Williamstown Elementary,07150010,  10.5,   8.2,   3.4,   8.3,   3.3,   5.6,,,,,,,   6.6
Mystic Valley Regional Charter (District) - Mystic Valley Regional Charter School,04700105,   2.6,   5.2,   3.1,   3.9,   2.3,   7.3,   5.5,   2.3,  18.4,  14.3,   0.0,   1.2,   5.3
Nahant - Johnson,01960010,   0.0,   7.1,   0.0,  10.0,  11.8,   0.0,,,,,,,   5.2
Nantucket - Cyrus Peirce,01970010,,,,,,,   3.3,   3.3,,,,,   3.3
Nantucket - Nantucket Elementary,01970005,   3.6,   7.1,,,,,,,,,,,   5.5
Nantucket - Nantucket High,01970505,,,,,,,,,,   4.4,   3.4,   2.9,   3.6
Nantucket - Nantucket Intermediate School,01970020,,,,   2.7,   4.5,,,,,,,,   3.7
Narragansett - Narragansett Middle,07200305,,,,,,   2.4,   6.6,   7.7,,,,,   5.5
Narragansett - Narragansett Regional High,07200505,,,,,,,,,,   6.5,   3.2,   6.6,   5.6
Narragansett - Phillipston Memorial,07200003,  15.8,  10.5,  11.8,  30.0,   0.0,,,,,,,,  14.4
Narragansett - Templeton Elementary School,07200020,   7.7,   4.5,,,,,,,,,,,   6.1
Nashoba - Center School,07250020,   1.2,   5.9,   0.0,   3.8,   0.0,,,,,,,,   1.9
Nashoba - Florence Sawyer School,07250025,   2.8,   4.3,   0.0,   0.0,   1.5,   1.3,   7.3,   1.4,,,,,   2.4
Nashoba - Hale,07250310,,,,,,,   3.1,   2.8,,,,,   3.0
Nashoba - Luther Burbank Middle School,07250305,,,,,,,   5.1,   6.3,,,,,   5.8
Nashoba - Mary Rowlandson Elementary,07250010,   3.8,   2.6,   2.9,   6.0,   3.1,,,,,,,,   3.6
Nashoba - Nashoba Regional,07250505,,,,,,,,,,   1.9,   3.7,   2.3,   2.6
Nashoba Valley Regional Vocational Technical - Nashoba Valley Technical High School,08520605,,,,,,,,,,   1.7,   1.7,   2.4,   1.9
Natick - Bennett-Hemenway,01980005,   2.0,   2.7,   3.4,   3.4,,,,,,,,,   2.9
Natick - Brown,01980010,   6.9,  11.4,   9.1,   3.0,,,,,,,,,   7.5
Natick - J F Kennedy Middle School,01980305,,,,,,  10.0,   5.6,   7.5,,,,,   7.9
